PRESS  HGT(MSL)  TEMP  DEWPT  WNDDIR  WNDSPEED
HPA  M  C  C  DEG  M/S
E Estimated surface height
  
721.2	2701	-16.35	-31.75	11	13.6
720.2	2711	-16.45	-31.85	11	13.6
719.3	2720	-16.55	-31.95	10	13.5
718.6	2728	-16.55	-31.95	10	13.3
717.9	2735	-16.65	-32.05	9	13
717	2744	-16.75	-32.15	9	12.7
715.9	2756	-16.75	-32.15	9	12.4
714.6	2770	-16.95	-32.15	8	12.1
713.5	2781	-17.05	-32.15	8	11.8
712.5	2791	-17.05	-32.25	7	11.5
711.5	2802	-17.15	-32.35	6	11.3
710.6	2812	-17.25	-32.45	6	11.1
709.8	2820	-17.35	-32.55	6	11
708.9	2830	-17.35	-32.65	5	11
708	2839	-17.35	-32.65	5	11
706.9	2850	-17.45	-32.65	5	11.2
705.9	2861	-17.55	-32.65	5	11.4
704.9	2872	-17.65	-32.65	5	11.7
703.8	2883	-17.75	-32.75	5	12
702.9	2894	-17.75	-32.75	5	12.4
701.9	2904	-17.85	-32.85	5	12.7
700.9	2914	-17.85	-33.05	6	13.1
699.9	2925	-17.85	-33.15	6	13.5
699	2935	-17.95	-33.25	6	13.8
698.1	2944	-17.95	-33.15	6	14.1
697.1	2955	-18.05	-33.15	6	14.4
695.8	2969	-18.15	-33.25	6	14.7
694.5	2983	-18.25	-33.25	6	14.9
693.5	2993	-18.35	-33.25	7	15
692.7	3002	-18.45	-33.15	7	15.1
691.9	3011	-18.45	-33.15	7	15.2
690.9	3022	-18.45	-33.05	7	15.2
689.8	3034	-18.35	-32.75	7	15.1
688.8	3045	-18.35	-32.55	7	15
687.6	3057	-18.35	-32.25	8	14.8
686.5	3070	-18.35	-32.25	8	14.6
685.2	3083	-18.35	-32.65	8	14.4
683.9	3098	-18.45	-33.05	9	14.2
682.7	3111	-18.45	-33.25	9	14
681.6	3123	-18.55	-33.35	10	13.8
680.5	3135	-18.55	-33.45	10	13.6
679.5	3146	-18.65	-33.45	10	13.5
678.6	3156	-18.65	-33.45	11	13.4
677.7	3165	-18.75	-33.45	11	13.3
676.6	3177	-18.75	-33.35	10	13.2
675.6	3189	-18.75	-33.35	10	13.2
674.5	3200	-18.85	-33.35	10	13.2
673.4	3212	-18.95	-33.35	10	13.2
672.4	3224	-18.95	-33.45	9	13.2
671.1	3238	-19.05	-33.35	9	13.2
669.9	3252	-19.15	-33.35	8	13.3
668.7	3265	-19.25	-33.65	8	13.3
667.5	3278	-19.35	-33.85	7	13.3
666.4	3290	-19.45	-33.85	6	13.4
665.3	3303	-19.55	-33.95	5	13.4
664.2	3316	-19.65	-34.15	5	13.4
662.9	3329	-19.75	-34.25	4	13.5
661.7	3343	-19.95	-34.25	3	13.6
660.4	3358	-20.05	-34.35	2	13.7
659.3	3370	-20.15	-34.35	1	13.8
658.3	3382	-20.15	-34.35	360	13.8
657.2	3394	-20.25	-34.35	359	13.9
656.1	3407	-20.35	-34.15	359	14
655	3419	-20.45	-34.05	358	14.1
653.9	3431	-20.45	-33.85	357	14.1
652.8	3444	-20.65	-33.65	357	14.1
651.8	3455	-20.65	-33.45	357	14.1
650.8	3466	-20.75	-33.25	357	14.2
649.7	3479	-20.85	-33.15	356	14.1
648.4	3493	-20.95	-32.95	357	14.1
647.1	3508	-21.05	-32.95	357	14.1
645.8	3523	-21.05	-32.95	357	14.1
644.8	3535	-21.15	-33.05	358	14.2
643.7	3547	-21.25	-33.05	358	14.2
642.4	3562	-21.35	-33.05	359	14.2
641.1	3577	-21.45	-33.05	359	14.2
639.7	3593	-21.55	-33.15	360	14.3
638.5	3606	-21.65	-33.25	360	14.3
637.4	3620	-21.75	-33.25	360	14.3
636.2	3633	-21.85	-33.35	1	14.2
635.1	3646	-21.95	-33.35	1	14.1
634	3659	-22.05	-33.45	1	14
632.8	3672	-22.15	-33.65	1	13.9
631.6	3687	-22.25	-33.75	1	13.7
630.3	3701	-22.35	-34.05	1	13.5
629.1	3715	-22.35	-34.45	1	13.3
628	3729	-22.45	-34.75	1	13
626.7	3744	-22.55	-34.95	360	12.8
625.4	3759	-22.65	-35.15	360	12.5
624.3	3772	-22.65	-35.15	360	12.3
623.3	3784	-22.75	-35.25	360	12
622.2	3796	-22.85	-35.35	359	11.8
621	3810	-22.95	-35.45	359	11.7
620	3823	-23.05	-35.55	359	11.5
618.9	3835	-23.15	-35.55	359	11.4
617.9	3848	-23.25	-35.65	358	11.3
616.8	3860	-23.35	-35.65	358	11.2
615.8	3873	-23.45	-35.75	358	11.1
614.8	3884	-23.45	-35.75	358	11.1
613.9	3895	-23.65	-35.85	357	11.1
612.9	3907	-23.65	-35.95	357	11
611.9	3919	-23.75	-36.15	357	11
610.8	3932	-23.85	-36.55	357	11
609.8	3945	-23.85	-36.95	357	11
608.9	3955	-23.95	-37.25	357	11
608	3966	-23.95	-37.45	358	11
606.9	3979	-24.05	-37.55	358	11
605.7	3994	-24.15	-37.55	358	11
604.6	4007	-24.25	-37.45	359	11
603.6	4018	-24.25	-37.25	359	11
602.7	4029	-24.35	-37.05	360	11
601.7	4041	-24.45	-37.05	360	11
600.8	4052	-24.55	-37.15	1	11
599.9	4063	-24.65	-37.25	1	11.1
599.1	4073	-24.75	-37.35	2	11.1
598.2	4084	-24.85	-37.35	2	11.2
597.4	4094	-24.85	-37.35	2	11.3
596.6	4104	-24.95	-37.25	2	11.4
595.7	4114	-25.05	-37.25	2	11.4
594.9	4124	-25.05	-37.25	1	11.5
594	4135	-25.15	-37.35	360	11.6
593.1	4146	-25.05	-37.45	359	11.7
592.1	4158	-25.05	-37.65	358	11.9
591.1	4171	-25.15	-37.85	358	12.1
590	4184	-25.25	-37.95	357	12.3
589	4196	-25.35	-38.05	356	12.5
588	4208	-25.45	-38.15	355	12.8
587.1	4219	-25.45	-38.15	355	13.1
586.5	4227	-25.55	-38.25	354	13.5
585.8	4236	-25.55	-38.35	354	13.8
584.9	4247	-25.55	-38.45	354	14.2
584	4259	-25.65	-38.55	355	14.6
583	4271	-25.75	-38.55	355	15
582.2	4281	-25.75	-38.55	355	15.4
581.5	4289	-25.85	-38.55	355	15.7
580.9	4297	-25.75	-38.55	356	15.9
580.1	4306	-25.75	-38.65	356	16.1
579.4	4316	-25.75	-38.85	357	16.2
578.7	4325	-25.85	-38.85	357	16.2
577.9	4334	-25.85	-38.95	358	16.2
577.2	4343	-25.95	-38.95	358	16.1
576.5	4352	-26.05	-39.05	359	16
575.6	4363	-26.05	-39.15	359	15.9
574.7	4374	-26.15	-39.25	360	15.8
573.9	4384	-26.25	-39.35	1	15.7
573.1	4395	-26.25	-39.45	2	15.6
572.1	4407	-26.35	-39.55	3	15.6
571.3	4418	-26.35	-39.75	3	15.7
570.5	4427	-26.45	-39.95	4	15.7
569.7	4437	-26.45	-40.05	4	15.8
568.9	4448	-26.55	-40.25	4	16
568.1	4458	-26.55	-40.55	4	16.1
567.4	4467	-26.45	-40.75	4	16.3
566.7	4476	-26.55	-40.75	4	16.4
566.1	4483	-26.55	-40.75	3	16.5
565.5	4491	-26.55	-40.75	2	16.6
564.5	4503	-26.55	-40.75	2	16.7
563.5	4516	-26.65	-40.75	1	16.7
562.5	4529	-26.65	-40.85	360	16.7
561.6	4541	-26.75	-40.85	359	16.7
560.7	4552	-26.85	-40.85	358	16.7
560	4562	-26.85	-40.85	358	16.6
559.2	4572	-26.85	-40.95	357	16.6
558.4	4582	-26.95	-41.05	356	16.6
557.6	4592	-27.05	-41.15	355	16.5
556.6	4605	-27.15	-41.15	354	16.6
555.6	4618	-27.25	-41.35	353	16.6
554.7	4629	-27.35	-41.35	353	16.6
553.9	4640	-27.35	-41.45	352	16.7
553.1	4650	-27.35	-41.45	351	16.8
552.2	4662	-27.45	-41.55	351	16.9
551.2	4676	-27.65	-41.65	351	17
550	4691	-27.75	-41.75	350	17.1
549.1	4704	-27.75	-41.75	350	17.3
548.3	4714	-27.85	-41.75	351	17.4
547.4	4725	-27.85	-41.75	351	17.6
546.6	4735	-27.85	-41.95	351	17.8
545.7	4747	-27.95	-42.05	352	18
545	4757	-28.05	-42.15	352	18.1
544.2	4767	-28.15	-42.25	352	18.3
543.3	4779	-28.25	-42.35	353	18.5
542.5	4790	-28.35	-42.45	353	18.6
541.8	4799	-28.35	-42.45	353	18.8
541.1	4808	-28.35	-42.65	353	18.9
540.3	4819	-28.45	-42.75	353	18.9
539.4	4831	-28.55	-42.85	353	19
538.6	4842	-28.65	-42.95	353	19
537.6	4855	-28.65	-43.05	353	19
536.4	4871	-28.85	-43.15	352	18.9
535.3	4886	-28.95	-43.15	352	18.9
534.3	4899	-29.05	-43.15	352	18.8
533.4	4911	-29.15	-43.25	352	18.8
532.4	4924	-29.25	-43.35	352	18.7
531.7	4934	-29.35	-43.35	352	18.7
531.1	4942	-29.45	-43.35	352	18.6
530.4	4951	-29.45	-43.45	352	18.6
529.7	4960	-29.55	-43.55	352	18.6
529	4970	-29.65	-43.65	352	18.6
528.2	4981	-29.75	-43.65	351	18.6
527.4	4991	-29.75	-43.75	351	18.6
526.7	5001	-29.85	-43.75	351	18.6
526	5011	-29.95	-43.85	351	18.6
525.3	5020	-29.95	-43.85	351	18.6
524.5	5030	-30.05	-43.95	350	18.6
523.7	5042	-30.05	-44.05	350	18.6
522.9	5053	-30.15	-44.15	350	18.7
522	5065	-30.25	-44.35	350	18.7
521.2	5076	-30.35	-44.45	350	18.8
520.3	5088	-30.55	-44.45	350	18.9
519.5	5100	-30.55	-44.45	350	19
518.7	5110	-30.65	-44.55	350	19.2
518	5120	-30.75	-44.65	350	19.4
517.2	5130	-30.85	-44.65	350	19.6
516.3	5143	-30.85	-44.75	350	19.9
515.5	5154	-30.85	-44.85	350	20.2
514.8	5163	-30.95	-44.85	350	20.5
514.2	5172	-30.95	-45.05	351	20.7
513.4	5183	-31.05	-45.35	351	21
512.4	5197	-31.15	-45.55	351	21.2
511.2	5213	-31.15	-45.85	351	21.4
510.3	5225	-31.25	-46.15	351	21.6
509.7	5233	-31.25	-46.35	352	21.7
509	5244	-31.35	-46.45	352	21.8
508.2	5255	-31.45	-46.55	352	21.8
507.5	5265	-31.45	-46.65	353	21.8
506.8	5274	-31.55	-46.65	353	21.7
506	5286	-31.65	-46.75	353	21.6
505.1	5299	-31.75	-46.85	354	21.5
504.3	5309	-31.85	-46.85	354	21.3
503.6	5319	-31.95	-46.85	355	21.2
502.9	5329	-32.05	-46.95	355	21
502	5341	-32.05	-46.95	356	20.9
501.2	5353	-32.15	-47.05	356	20.7
500.4	5364	-32.25	-47.15	357	20.6
499.8	5373	-32.35	-47.25	357	20.5
499.1	5382	-32.45	-47.25	358	20.5
498.3	5394	-32.45	-47.35	358	20.4
497.4	5407	-32.55	-47.35	359	20.4
496.5	5419	-32.65	-47.45	359	20.4
495.6	5432	-32.75	-47.45	360	20.4
494.8	5444	-32.85	-47.45	1	20.5
494.1	5453	-32.95	-47.55	1	20.5
493.3	5464	-32.95	-47.55	2	20.5
492.5	5477	-33.05	-47.65	2	20.6
491.8	5487	-33.15	-47.65	3	20.6
491.2	5495	-33.25	-47.65	3	20.6
490.5	5505	-33.35	-47.65	3	20.7
489.8	5514	-33.35	-47.75	3	20.7
489.1	5524	-33.45	-47.85	3	20.7
488.4	5535	-33.55	-47.95	2	20.8
487.5	5547	-33.65	-48.05	2	20.8
486.6	5561	-33.75	-48.15	1	20.8
485.8	5573	-33.75	-48.25	1	20.8
485	5584	-33.85	-48.45	360	20.9
484	5597	-33.95	-48.65	359	20.9
483.2	5610	-33.95	-48.75	359	20.9
482.6	5619	-34.05	-48.75	358	20.9
481.8	5630	-34.05	-48.85	357	20.9
481	5642	-34.15	-48.95	357	21
480.2	5653	-34.25	-49.15	357	20.9
479.6	5662	-34.25	-49.25	356	20.9
478.9	5672	-34.35	-49.35	356	20.9
478.1	5685	-34.45	-49.45	356	20.9
477.1	5699	-34.55	-49.55	356	20.8
476.2	5712	-34.65	-49.75	357	20.7
475.5	5722	-34.65	-49.85	357	20.7
475	5729	-34.75	-49.95	358	20.6
474.5	5737	-34.75	-49.95	358	20.5
473.7	5748	-34.85	-50.05	359	20.4
472.9	5761	-34.95	-50.15	359	20.3
472.1	5772	-35.05	-50.25	360	20.2
471.2	5786	-35.15	-50.35	360	20.1
470.2	5801	-35.25	-50.45	360	20.1
469.4	5812	-35.45	-50.55	1	20.1
468.7	5822	-35.55	-50.65	1	20.1
468	5833	-35.65	-50.65	1	20.1
467.1	5846	-35.75	-50.65	1	20.2
466.2	5860	-35.85	-50.75	1	20.2
465.2	5874	-36.05	-50.75	1	20.3
464.2	5889	-36.15	-50.85	1	20.4
463.4	5902	-36.25	-50.85	360	20.6
462.7	5913	-36.35	-50.95	360	20.7
462.1	5921	-36.35	-50.95	360	20.9
461.5	5930	-36.45	-51.05	359	21
460.8	5941	-36.55	-51.15	359	21.2
460	5952	-36.55	-51.35	359	21.4
459.2	5965	-36.55	-51.45	358	21.5
458.4	5977	-36.55	-51.75	358	21.7
457.6	5989	-36.55	-51.95	358	21.8
456.7	6003	-36.55	-52.25	358	21.9
455.8	6016	-36.75	-52.45	357	22
454.9	6030	-36.85	-52.65	357	22
453.9	6045	-36.95	-52.65	358	22
453.1	6058	-37.15	-52.65	358	22
452.3	6070	-37.25	-52.65	358	22
451.6	6080	-37.25	-52.65	358	22
451.1	6088	-37.35	-52.65	359	22
450.6	6096	-37.45	-52.65	359	21.9
449.9	6106	-37.45	-52.75	360	21.9
448.9	6121	-37.55	-52.85	360	21.9
447.8	6138	-37.55	-52.95	1	21.9
447.1	6149	-37.55	-53.15	1	21.9
446.4	6160	-37.65	-53.25	2	21.9
445.6	6172	-37.65	-53.35	2	21.9
445	6182	-37.75	-53.55	2	22
444.4	6191	-37.85	-53.65	2	22
443.8	6200	-37.85	-53.75	2	22
443.1	6211	-37.95	-53.85	2	22.1
442	6227	-38.05	-53.95	2	22.1
440.9	6245	-38.15	-54.05	2	22.2
440.2	6257	-38.25	-54.05	2	22.2
439.6	6266	-38.25	-54.05	2	22.2
439.1	6274	-38.35	-54.15	2	22.3
438.4	6284	-38.35	-54.15	1	22.3
437.7	6296	-38.45	-54.25	1	22.4
436.8	6310	-38.45	-54.35	1	22.5
436	6322	-38.55	-54.35	1	22.5
435.3	6333	-38.55	-54.55	1	22.6
434.6	6344	-38.65	-54.65	1	22.7
434.1	6352	-38.75	-54.65	1	22.7
433.5	6362	-38.75	-54.75	1	22.8
432.6	6376	-38.85	-54.95	1	22.8
431.6	6391	-38.95	-54.95	1	22.9
430.9	6402	-38.85	-55.15	1	23
430.3	6412	-38.85	-55.35	1	23
429.5	6425	-38.95	-55.45	2	23.1
428.8	6437	-38.95	-55.55	2	23.1
428.2	6446	-39.05	-55.65	2	23.2
427.7	6454	-39.05	-55.75	2	23.2
427.1	6464	-39.05	-55.85	3	23.3
426.4	6475	-39.05	-55.95	3	23.3
425.6	6487	-39.15	-56.05	4	23.4
424.7	6502	-39.15	-56.15	4	23.5
423.8	6516	-39.25	-56.35	5	23.6
423	6530	-39.25	-56.55	5	23.6
422.3	6541	-39.25	-56.85	5	23.7
421.6	6552	-39.25	-57.15	5	23.9
420.9	6564	-39.35	-57.55	6	24.1
420.2	6575	-39.35	-57.95	6	24.3
419.6	6585	-39.45	-58.25	6	24.5
419.1	6593	-39.45	-58.55	6	24.8
418.5	6603	-39.45	-58.85	6	25.1
417.8	6614	-39.55	-59.05	6	25.4
417.1	6626	-39.65	-59.25	6	25.8
416.4	6638	-39.75	-59.35	7	26.2
415.6	6650	-39.85	-59.55	7	26.6
415	6660	-39.85	-59.65	7	26.9
414.4	6670	-39.85	-59.85	7	27.3
413.7	6682	-39.95	-60.15	8	27.7
413	6693	-39.95	-60.45	8	28.1
412.4	6703	-40.05	-60.65	8	28.5
411.8	6713	-40.15	-60.85	9	28.9
411.1	6724	-40.15	-61.05	9	29.3
410.3	6737	-40.25	-61.15	10	29.7
409.6	6749	-40.25	-61.05	11	30.1
408.9	6761	-40.25	-60.95	11	30.5
408.1	6774	-40.25	-60.85	12	31
407.4	6787	-40.25	-60.75	12	31.5
406.6	6799	-40.25	-60.65	13	31.9
406.1	6808	-40.35	-60.55	13	32.4
405.6	6817	-40.35	-60.35	14	32.9
405	6826	-40.35	-60.15	14	33.3
404.4	6837	-40.35	-59.95	14	33.7
403.7	6849	-40.15	-59.65	14	34.1
403.1	6859	-40.15	-59.35	15	34.4
402.4	6870	-40.15	-59.05	15	34.7
401.6	6883	-40.05	-58.95	15	34.9
400.9	6897	-40.05	-58.95	16	35
400.2	6908	-40.15	-59.35	16	35.2
399.6	6917	-40.15	-59.75	16	35.2
399.1	6927	-40.25	-60.05	17	35.3
398.6	6935	-40.35	-60.25	17	35.3
398.1	6943	-40.35	-60.55	18	35.4
397.5	6954	-40.45	-60.75	19	35.4
396.7	6968	-40.45	-61.15	19	35.5
396	6980	-40.45	-61.55	20	35.5
395.4	6989	-40.45	-61.85	20	35.6
395	6997	-40.55	-62.05	21	35.7
394.5	7006	-40.55	-62.25	21	35.8
393.9	7016	-40.65	-62.35	22	36
393.1	7030	-40.75	-62.45	22	36.2
392.4	7043	-40.85	-62.55	22	36.3
391.8	7052	-40.85	-62.55	22	36.5
391.4	7059	-40.95	-62.55	22	36.7
391	7067	-40.95	-62.65	21	36.8
390.5	7076	-41.05	-62.65	21	37
389.9	7086	-41.15	-62.75	21	37.1
389.2	7098	-41.25	-62.85	21	37.3
388.4	7111	-41.25	-62.95	21	37.4
387.7	7123	-41.35	-63.05	20	37.4
386.9	7138	-41.45	-63.15	20	37.5
386	7153	-41.55	-63.25	20	37.5
385.3	7166	-41.65	-63.25	20	37.6
384.7	7176	-41.75	-63.35	19	37.6
384.2	7185	-41.85	-63.35	19	37.5
383.6	7195	-41.95	-63.35	19	37.5
383	7206	-42.05	-63.35	19	37.5
382.3	7219	-42.15	-63.35	19	37.5
381.5	7232	-42.25	-63.45	18	37.4
380.8	7245	-42.35	-63.55	18	37.4
380.2	7255	-42.45	-63.55	18	37.4
379.7	7264	-42.45	-63.55	18	37.3
379.2	7273	-42.55	-63.65	18	37.3
378.7	7283	-42.65	-63.65	18	37.2
378.1	7293	-42.75	-63.75	18	37.2
377.4	7305	-42.85	-63.75	18	37.2
376.7	7318	-42.95	-63.85	18	37.2
375.9	7332	-43.05	-63.85	18	37.2
375.1	7347	-43.15	-63.85	17	37.2
374.5	7358	-43.25	-63.75	17	37.2
374	7367	-43.35	-63.65	17	37.3
373.5	7375	-43.25	-63.55	17	37.3
373.1	7383	-43.25	-63.55	17	37.4
372.7	7391	-43.35	-63.65	17	37.4
372.2	7399	-43.35	-63.75	18	37.5
371.7	7409	-43.45	-63.75	18	37.5
371	7420	-43.55	-63.85	18	37.6
370.3	7434	-43.75	-63.95	18	37.6
369.5	7448	-43.85	-64.05	18	37.7
368.8	7461	-43.95	-64.15	18	37.7
368	7476	-44.05	-64.15	19	37.8
367.3	7489	-44.25	-64.25	19	37.8
366.7	7499	-44.35	-64.25	19	37.8
366.2	7508	-44.35	-64.25	19	37.9
365.7	7517	-44.35	-64.15	19	37.9
365.1	7528	-44.45	-64.15	19	38
364.3	7542	-44.65	-64.15	18	38
363.6	7556	-44.75	-64.15	18	38
363	7568	-44.85	-64.05	18	38
362.3	7579	-44.95	-63.95	18	38
361.7	7591	-45.05	-63.75	17	38
360.9	7605	-45.15	-63.55	17	38
360.1	7620	-45.15	-63.25	17	37.9
359.3	7635	-45.15	-63.05	17	37.9
358.6	7648	-45.15	-62.85	17	37.9
358.1	7658	-45.25	-62.75	17	37.8
357.5	7668	-45.35	-62.65	17	37.8
357	7678	-45.45	-62.55	17	37.8
356.4	7689	-45.45	-62.55	17	37.7
355.7	7703	-45.55	-62.45	18	37.7
354.9	7717	-45.65	-62.45	18	37.7
354.1	7732	-45.75	-62.45	18	37.6
353.4	7746	-45.85	-62.55	18	37.5
352.8	7756	-45.95	-62.55	18	37.5
352.3	7767	-46.05	-62.55	19	37.4
351.7	7778	-46.15	-62.55	19	37.3
351.2	7788	-46.25	-62.65	19	37.2
350.5	7800	-46.35	-62.75	19	37.1
349.7	7815	-46.45	-62.75	19	37
348.9	7831	-46.55	-62.65	19	37
348.2	7845	-46.65	-62.45	18	36.9
347.6	7855	-46.75	-62.35	18	36.9
347.1	7864	-46.85	-62.25	18	37
346.6	7874	-46.85	-62.15	18	37
346.2	7883	-46.95	-62.05	18	37.1
345.6	7894	-47.05	-62.05	18	37.2
344.8	7909	-47.15	-62.05	18	37.3
343.9	7926	-47.25	-62.15	18	37.4
343	7943	-47.35	-62.15	18	37.5
342.2	7959	-47.45	-62.05	18	37.6
341.7	7969	-47.55	-62.15	18	37.6
341.3	7977	-47.65	-62.15	18	37.7
340.8	7986	-47.65	-62.15	18	37.7
340.4	7994	-47.65	-62.15	18	37.7
339.9	8004	-47.65	-62.15	18	37.7
339.4	8014	-47.75	-62.25	18	37.6
338.8	8025	-47.95	-62.35	18	37.6
338.2	8037	-47.95	-62.35	18	37.5
337.5	8051	-48.05	-62.35	18	37.4
336.7	8067	-48.05	-62.35	18	37.3
335.9	8082	-48.05	-62.45	18	37.2
335.1	8098	-48.05	-62.55	18	37.1
334.4	8111	-48.15	-62.55	18	37
333.9	8122	-48.15	-62.65	18	36.9
333.3	8133	-48.15	-62.75	18	36.8
332.7	8145	-48.25	-62.75	18	36.8
332.1	8156	-48.25	-62.85	18	36.7
331.5	8168	-48.25	-62.95	17	36.7
330.8	8182	-48.35	-63.05	17	36.7
330	8198	-48.45	-63.25	17	36.7
329.5	8209	-48.55	-63.35	16	36.7
329.1	8217	-48.55	-63.35	16	36.8
328.6	8226	-48.65	-63.35	16	36.9
328.2	8235	-48.75	-63.45	15	37
327.5	8248	-48.75	-63.55	15	37.1
326.8	8262	-48.85	-63.55	15	37.3
326.2	8275	-48.95	-63.55	15	37.5
325.6	8286	-49.15	-63.65	14	37.6
325.2	8294	-49.25	-63.65	14	37.8
324.8	8302	-49.25	-63.65	14	38
324.4	8311	-49.25	-63.65	14	38.2
323.9	8321	-49.25	-63.65	14	38.5
323.3	8334	-49.35	-63.75	14	38.7
322.6	8347	-49.45	-63.75	14	38.9
